customer_id,age,gender,marital_status,education_level,region,employment_status,owns_home,has_auto_loan,annual_income,credit_score,credit_limit,tenure,card_type,num_transactions,avg_transaction_value,online_shopping_freq,reward_points_balance,travel_frequency,utility_payment_count,num_children,num_credit_cards,monthly_spend
97691757,64,female,married,bachelors,south,self-employed,0,0,99835.25837530442,667.859842107319,24902.774333155125,18,standard,18,41.75221496878038,7.0,10798.792172938112,4,2.0,2,8,1979.43
87461951,27,female,married,bachelors,northeast,unemployed,1,1,23164.852834686983,727.3857295109325,6340.544481433209,1,standard,9,24.023664902207727,0.0,3337.957566148787,0,3.0,4,8,1622.7
38584058,37,female,single,high school,south,unemployed,0,1,46389.77653943612,713.2836452788993,9297.51326230873,15,standard,9,54.28268522209545,8.0,6409.901804656392,1,5.0,1,8,1150.27
12363035,18,male,single,bachelors,northeast,employed,0,0,92067.3154374591,687.9990403539912,20757.71728443391,3,gold,18,28.83513018512968,17.0,10461.760968941267,3,3.0,1,8,1586.22
72976627,46,male,married,bachelors,south,employed,0,1,210490.27398902545,713.2700337400786,57786.6754639962,5,platinum,36,31.729725334436413,18.0,22057.894419947534,7,2.0,0,8,2648.66
99193654,70,male,married,bachelors,midwest,employed,0,1,98461.73231167647,625.3543087942353,21255.55501533241,16,standard,10,42.0771961774639,11.0,10984.257678172306,4,1.0,0,8,1607.65
57250261,38,male,married,bachelors,northeast,self-employed,0,0,54656.0504151393,638.9703137019841,10139.916637487731,10,standard,16,44.62427348382642,4.0,5861.589889050048,4,3.0,1,8,1754.51
28342666,70,male,married,bachelors,west,student,1,1,34649.2285698125,682.2434750181903,8390.44987549724,6,standard,5,50.03152584439049,8.0,4216.778171074984,1,5.0,1,8,1278.71
59306009,42,male,married,high school,northeast,unemployed,0,0,32901.18589526939,690.3217443349141,8734.538108222836,11,standard,4,79.79606956887693,9.0,4090.4860226660257,2,2.0,1,8,1167.24
77187394,26,male,single,bachelors,midwest,self-employed,1,1,14541.875756944362,850.0,3756.317151937571,3,platinum,9,29.808325700422664,5.0,2371.328061990395,1,0.0,1,8,1551.0
38393741,75,female,married,graduate,south,student,0,0,68887.83086336104,663.3968144908481,13680.045738823272,18,standard,13,29.00691424819845,10.0,7615.77040088337,4,3.0,2,8,1874.94
74407901,41,female,married,bachelors,west,self-employed,1,1,76666.5001905808,734.3175126440976,18449.620962143697,18,gold,7,35.3199416829002,10.0,8579.135936722118,3,4.0,2,8,2784.03
56227018,49,male,married,high school,midwest,self-employed,0,1,85395.01484565629,700.8783336583896,19730.190331061967,3,gold,14,41.20017324713693,5.0,9076.863738899754,7,9.0,2,8,2057.49
41623057,54,male,married,bachelors,west,student,0,1,84138.93759531362,659.8927197800888,21210.645738123825,0,standard,9,13.120255864293425,10.0,9204.641656670254,4,1.0,1,8,970.41
36470740,22,female,married,high school,northeast,unemployed,1,1,50723.78297368942,683.8066409046581,12296.676082685726,2,standard,7,50.234691909848216,9.0,6253.032895288351,1,1.0,1,8,1257.17
17228820,68,male,married,bachelors,northeast,student,0,1,39557.0849140834,640.8516945372097,8020.347031444337,13,standard,10,45.667617597565496,7.0,4714.853861262655,0,,2,8,1788.51
97419346,25,male,single,graduate,west,employed,0,0,34012.1364592043,696.5699155026175,8795.925528805144,5,standard,4,42.31818035028188,3.0,4303.498632320359,2,5.0,0,8,535.87
12858932,70,female,married,bachelors,northeast,unemployed,0,0,21992.09693504321,701.0336060138567,5496.84623664815,15,standard,6,81.16980469990989,9.0,2872.9443092466613,1,3.0,1,8,1601.17
43702600,53,female,married,bachelors,west,unemployed,1,1,63961.47341128616,710.9165560585624,14177.382634428366,6,gold,10,64.03803890092664,7.0,7751.368047503842,1,2.0,3,8,2589.33
66997239,38,female,single,bachelors,west,unemployed,0,0,56115.9386347504,720.8466458214989,14483.584498112255,14,gold,9,62.40811398116066,10.0,7233.650275092086,2,5.0,0,8,1879.23
56942466,80,female,married,bachelors,northeast,self-employed,1,0,9786.268442812225,682.6347695284231,2281.822597020858,2,standard,5,61.3131341356381,5.0,1798.263936112778,1,3.0,0,8,1362.73
40230247,59,male,married,bachelors,south,self-employed,1,0,82607.97542514696,671.8960955713834,20515.45913193058,4,standard,12,51.82835620977058,11.0,8969.23454982184,1,7.0,0,8,1524.62
77860547,52,female,married,bachelors,northeast,self-employed,0,1,71041.178539905,648.2551057126971,13925.966673580451,5,standard,7,70.50481845835891,9.0,8278.285344373333,3,,0,8,1502.88
72490125,36,female,married,bachelors,northeast,self-employed,0,1,34575.245474306976,724.9143936564728,7123.462798765037,8,standard,11,25.042905334702176,4.0,4677.0747996371365,2,3.0,1,8,1477.62
22681259,36,female,married,high school,northeast,student,0,1,116951.90249075856,675.7787082596643,26884.542712307477,4,gold,19,34.60386914095437,10.0,12873.763505639625,4,4.0,3,8,1820.34
57634404,21,female,married,bachelors,south,self-employed,1,0,54747.0761188739,651.4179438589018,10253.215522567869,2,standard,10,23.472729129688517,4.0,6360.505537434265,0,0.0,2,8,1417.03
47440736,80,male,married,bachelors,northeast,employed,1,0,59025.41713524679,653.9412389053351,12748.66480980974,14,standard,12,25.92290745415113,6.0,6712.887254365137,0,3.0,0,8,1770.17
58009134,51,male,married,bachelors,northeast,employed,1,1,35409.73439026974,657.0460707351585,7298.281755592387,15,standard,6,28.404589935041656,10.0,4845.1115987247695,1,2.0,0,8,1379.89
18082992,75,male,married,graduate,south,self-employed,1,1,24929.371722010583,765.9666059981492,5617.51125040116,17,gold,10,22.75542915744957,6.0,3570.1883324361133,2,3.0,3,8,2389.85
88385505,78,male,married,bachelors,midwest,employed,1,0,108731.16132675446,663.049521179182,27707.8041737256,17,standard,19,36.49334108974558,9.0,11937.12539954694,2,2.0,1,8,1744.62
75301675,41,male,married,bachelors,south,employed,0,1,31172.95289610325,725.6961573789342,8104.754008959908,8,standard,7,29.6521845069666,6.0,4017.2219460346623,4,,3,8,1373.0
44976686,26,male,single,high school,south,student,0,1,37771.85643142995,710.5902349314952,9276.486031695547,7,standard,6,75.72617112016758,8.0,4633.477709724306,1,2.0,1,8,981.62
25558132,63,female,married,high school,west,unemployed,1,1,144002.02574096617,750.6065709652721,38563.33445728739,7,platinum,17,17.060803067219172,13.0,15296.931499232694,6,6.0,0,8,1985.64
52413918,60,female,married,bachelors,south,self-employed,1,1,135455.32083455383,699.0250057448097,34625.98884651144,12,gold,17,38.957612648043565,14.0,14407.450734892407,5,4.0,1,8,2389.78
68893030,56,female,married,bachelors,midwest,self-employed,0,0,9988.394870916472,836.9139389134704,3103.739513871826,1,gold,2,25.29758224570129,7.0,1920.6766249484,0,2.0,1,8,1275.79
37097829,27,male,single,graduate,west,employed,0,1,214003.0848233406,618.8553108663991,39323.711400705375,7,gold,27,21.938711441781727,19.0,22799.00833506585,8,4.0,1,8,2430.37
59492299,56,male,married,bachelors,northeast,self-employed,1,1,23809.326547023884,728.1088392633422,6287.000984203089,2,standard,5,35.02492196407291,2.0,3214.6725150484176,1,0.0,0,8,1134.8
26544616,69,male,married,bachelors,south,unemployed,1,1,102934.13863692353,694.4981319284997,25538.004967234163,10,gold,17,81.71786385646351,8.0,10959.78719608576,4,5.0,0,8,2205.78
39377745,45,male,married,bachelors,midwest,employed,1,0,48053.77930390024,672.6202752804395,11121.85321464758,7,standard,10,16.93332945880013,10.0,5694.467172213623,3,3.0,0,8,1678.57
31747649,63,female,married,bachelors,west,student,0,0,80844.80343704055,643.2838384528707,15222.111512393332,10,standard,11,20.55259045756425,,8920.331101664662,1,3.0,0,8,1290.67
10022820,42,male,married,,midwest,unemployed,1,0,72731.23382891202,711.8835301313746,16196.130050799256,19,gold,9,42.091488117060905,4.0,8640.792120459837,3,3.0,1,8,1974.01
96280095,59,male,married,high school,northeast,self-employed,1,1,9062.899322653211,679.7599906677838,2184.7820406121905,14,standard,5,45.91824731892602,3.0,2263.459951519685,2,3.0,0,8,1215.48
94391338,53,female,married,high school,south,employed,1,0,81590.13028567604,630.8676164015003,16019.620347059386,17,standard,10,20.74846125688745,6.0,9084.609180857917,1,2.0,1,8,1571.96
33147940,73,female,married,bachelors,south,employed,1,1,100858.85294761624,796.485477762221,25395.7246057374,2,platinum,12,19.754771645786757,9.0,10990.119997788875,2,2.0,2,8,1989.42
92631039,53,male,married,bachelors,midwest,self-employed,0,1,14954.493903957473,762.6682992405152,3180.0827030685505,16,gold,4,14.668675264504698,6.0,2680.655852556319,1,2.0,1,8,1225.03
84125221,63,male,married,graduate,west,unemployed,1,0,205963.93334734425,697.4224567985093,50257.56903329861,16,platinum,21,38.64931819174621,10.0,22065.284667875472,9,7.0,1,8,2708.72
65719895,69,female,married,bachelors,northeast,student,1,0,50381.113751058285,718.2032208933156,11197.0035378166,3,standard,9,68.27362472096613,5.0,5935.8841435514405,1,3.0,0,8,1714.72
34304200,25,male,married,high school,south,employed,0,0,31458.139787211545,716.7047792708115,7434.40979372619,4,standard,8,16.49313786326729,,4324.844294591314,4,1.0,2,8,1644.6
38085435,22,male,single,bachelors,south,employed,1,0,24400.997235708517,721.6805711728925,5347.571913095693,11,standard,3,19.165512700640424,5.0,3212.279654048955,1,2.0,0,8,1194.68
80589297,76,male,married,bachelors,south,student,0,0,8891.33122049584,639.4057883912081,2131.180869949384,16,standard,7,42.560697806650175,9.0,2038.8173191064836,1,0.0,0,6,734.59
47113620,73,female,married,graduate,northeast,unemployed,1,0,29464.44133953195,658.6587515194437,6841.661526496248,8,standard,13,15.418084648815125,8.0,3840.9627869858673,0,2.0,2,8,1643.22
30603740,54,male,married,high school,south,employed,1,1,43514.97391543078,592.1601600068141,7961.046975201876,1,standard,15,17.483132922016445,7.0,5612.040145905434,2,1.0,2,8,1250.91
81500023,37,male,single,high school,northeast,student,1,1,42216.42057099284,702.4974224924348,8866.852582154168,11,standard,5,29.67344353061152,3.0,5605.1435754326,1,4.0,1,8,1365.29
80449196,76,male,married,high school,midwest,self-employed,1,0,67573.2649586686,768.7761057310535,17760.812643630958,5,gold,14,36.06436071949136,9.0,7770.162856271464,4,2.0,2,8,2140.01
38329818,28,male,single,,south,student,1,1,87396.60435660704,708.7763461305293,20825.26207547457,6,gold,12,57.01536792591761,8.0,9654.856519249186,4,4.0,0,8,1843.21
58967323,45,male,single,bachelors,south,student,0,0,65039.79877266021,735.5651905780503,13934.764845144917,15,gold,13,46.18069583140511,14.0,6988.612620369958,3,4.0,0,8,1267.99
95711898,41,male,married,bachelors,south,student,1,0,307207.9720549282,681.9233030079105,81441.76346131875,5,platinum,38,43.63320080397202,24.0,31812.392697965613,8,6.0,2,8,3347.37
45327741,56,female,married,high school,midwest,unemployed,0,1,31781.922595006152,707.3529157830097,7513.03262159341,0,standard,12,19.00639862353766,8.0,4304.300415785025,1,1.0,0,8,848.62
75501937,46,male,single,high school,midwest,student,0,0,79895.84144513318,717.1721485897613,22328.016253489342,16,gold,10,13.49563093443706,7.0,9081.078318168196,3,1.0,0,8,741.84
93927404,29,male,married,graduate,midwest,student,1,1,53001.560491164775,752.3731007486352,11659.537048811346,6,gold,11,13.87274499035951,8.0,6215.902267199792,3,1.0,4,8,1992.4
28335601,71,female,married,high school,south,employed,0,1,29128.7946324832,725.6320251244153,5469.157627818103,10,standard,11,22.638400342510604,9.0,3923.551026994397,4,1.0,0,8,1518.17
17781604,20,female,single,bachelors,south,employed,0,1,121247.8459557782,722.3168321540961,31045.39249911793,12,gold,17,100.78849049726902,13.0,13064.662882536202,5,6.0,1,8,2307.96
77606476,20,female,single,graduate,west,unemployed,1,0,82858.80176006677,734.1475398370391,19701.69987338026,8,gold,17,43.61734908031213,12.0,9352.6322408932,10,5.0,0,8,1762.53
35444744,52,female,married,graduate,west,student,0,0,63317.15354659623,758.8864130402734,14367.755578467108,7,gold,15,49.88804313223546,4.0,7360.093137377662,3,1.0,0,8,1576.21
74168561,52,male,married,bachelors,northeast,unemployed,0,0,117483.84483801264,722.4184781796163,33488.526648003775,12,gold,17,13.480950564518736,16.0,13131.831296137398,4,7.0,2,8,1527.39
16457091,56,male,married,high school,northeast,self-employed,1,1,13881.43649928794,695.2837976554711,3135.188723688409,14,standard,8,30.061953868155737,8.0,2505.301121364097,3,1.0,2,8,1774.96
98310776,26,male,single,graduate,south,self-employed,0,0,89707.94706990047,753.4982885529187,20919.875740223117,0,gold,9,46.9227892051758,7.0,9837.825166930596,3,5.0,2,8,1893.99
53354427,46,female,married,high school,northeast,employed,0,0,74161.9929293696,719.3152729522168,18234.74858810909,7,gold,17,35.89138983225708,9.0,8038.042047079779,4,0.0,0,8,1614.15
62024871,22,female,single,bachelors,northeast,self-employed,1,1,139409.0981700008,641.7775503142913,30216.713476911907,14,gold,20,33.328088487201654,9.0,15425.16051377746,3,4.0,1,8,2003.82
12781735,49,male,married,high school,northeast,employed,1,0,76086.06830110619,636.3693095412984,13782.52535211596,1,standard,6,68.19231685647736,12.0,8754.68880530039,5,1.0,1,8,1255.09
73070661,75,male,married,graduate,northeast,self-employed,0,0,46072.98276139971,773.9548020365428,13949.827045148864,5,gold,13,36.20694073420681,6.0,5908.7086491642185,2,5.0,1,8,1824.37
50430933,39,male,married,bachelors,west,self-employed,1,0,32603.067173988096,797.036247222972,9015.892836661083,10,gold,5,117.5085664855692,8.0,3702.377252051459,3,1.0,1,8,1973.93
55878699,73,male,married,bachelors,midwest,self-employed,0,0,79968.07221442235,656.4959156444089,18529.23922794456,13,standard,8,56.65994344722773,7.0,9046.00728802864,2,3.0,0,8,1451.99
21358141,45,male,married,bachelors,midwest,student,1,1,61299.81878532025,684.1735031549077,14620.507307731832,15,standard,13,30.171608200157788,3.0,7327.207277946591,3,1.0,2,8,1446.02
46748144,49,female,married,high school,northeast,self-employed,1,0,16901.99810831383,678.6837301383598,4093.241636740327,2,standard,13,28.156443095291408,4.0,2791.7176563607936,2,2.0,1,8,1460.92
34433525,37,female,single,bachelors,south,student,1,1,104887.87516190796,621.9955573540636,21294.98660155508,2,standard,15,30.34854710035336,12.0,11097.094580638395,2,10.0,0,8,1557.68
43782345,29,female,single,high school,northeast,employed,1,0,21555.497214772924,675.6256868319915,3869.337902279416,8,standard,4,31.768280841826243,5.0,2684.171109317487,2,2.0,0,8,1006.9
57870020,60,female,married,high school,west,employed,1,1,23921.80151149005,647.1635206796029,5211.652978925847,6,standard,7,49.93757330728959,10.0,3697.280782274729,2,2.0,1,8,1594.77
40854127,62,female,married,bachelors,midwest,employed,0,1,30824.3123590982,717.2445496106257,7861.953166721778,4,standard,6,49.41971294608239,11.0,3842.858920866777,6,2.0,1,8,1469.3
91953025,48,female,married,high school,northeast,self-employed,1,1,52623.51092997605,713.2869039027139,13285.74328378622,0,standard,6,44.9780060056363,5.0,6418.524626468174,2,1.0,3,8,1919.35
46287292,27,male,single,bachelors,south,self-employed,1,1,23650.66269690151,673.519216718853,5708.01165848834,9,standard,5,31.051341763923727,2.0,2983.0335241234297,0,3.0,1,8,1174.94
15169454,77,male,married,high school,midwest,unemployed,1,0,53112.16897068686,612.4233174370974,11185.693129847044,15,standard,11,31.545814029786413,5.0,6744.105806221592,0,1.0,1,8,1242.02
93150323,51,female,married,high school,northeast,unemployed,0,0,26579.16652121688,699.7199604757429,5977.525285193688,16,standard,9,77.19409099802617,4.0,4022.9905700271775,0,4.0,0,8,1684.23
67634421,25,female,married,bachelors,northeast,self-employed,0,1,47669.81096865913,686.7061350746111,11150.737085675048,2,standard,5,43.60738661718977,3.0,5213.007783720372,6,2.0,4,8,2270.2
63053131,73,female,married,bachelors,northeast,self-employed,0,1,41439.85798669439,739.4428965591871,9118.05340908112,14,gold,4,30.74951551101169,7.0,5675.01794655014,2,3.0,2,8,1681.83
74611580,51,female,married,high school,midwest,employed,1,0,60668.64993551596,757.2073742106484,14562.472333232652,9,gold,8,41.13485168490445,8.0,6824.326368251255,4,6.0,0,8,1561.84
73103466,69,male,married,bachelors,northeast,unemployed,1,1,53191.08877743349,727.0998813324505,14315.761357582938,3,gold,11,26.52069385330151,7.0,6619.762028596875,1,3.0,3,8,2104.34
28120785,69,female,married,bachelors,west,employed,0,0,52466.33404528853,585.9381725525807,10439.5688938505,5,standard,8,36.94492902218556,7.0,6238.7406530962935,0,2.0,1,8,1197.3
14070155,35,female,married,bachelors,south,employed,0,1,33509.79600231698,728.2446403699596,8365.455674879691,1,standard,6,26.60954909053877,3.0,4608.662315215568,1,5.0,3,8,1582.12
91163550,19,female,single,bachelors,midwest,student,1,0,58277.36669865666,738.4846900154721,14342.738897212375,4,gold,9,27.83357495209149,9.0,6407.271209133967,1,3.0,0,8,824.39
16835949,35,female,married,high school,northeast,employed,1,1,119126.18053549988,684.1084991099951,29100.123686803738,2,gold,16,50.10264537960997,12.0,12621.28964438819,7,2.0,1,8,2185.24
18379097,60,male,married,high school,west,unemployed,1,1,56832.73079735134,698.6915455373089,16276.86865079986,7,standard,7,40.58302208401936,8.0,6432.812252023057,1,3.0,2,8,1917.55
78292341,39,female,married,bachelors,midwest,employed,1,0,29233.43369351301,716.5322017372376,6311.451907059873,16,standard,10,10.379811655342062,,3552.913921533581,4,2.0,2,8,1544.53
67345744,54,female,married,bachelors,northeast,employed,1,0,52067.21865475042,699.9861904857673,11165.76088628844,17,standard,10,38.33537658165588,5.0,6145.613275104534,5,3.0,1,8,1771.37
96834316,67,female,married,graduate,south,self-employed,0,1,40455.92122347988,655.3212069344042,8201.138381497436,8,standard,10,43.78693057144177,4.0,5511.743247905502,4,1.0,4,8,2201.4
37241253,33,male,single,bachelors,west,self-employed,1,0,33522.93021042439,718.7404273000396,9926.949265582802,4,standard,13,14.69773997801826,12.0,4468.067459201377,4,2.0,2,8,1391.22
60441691,37,female,married,graduate,midwest,unemployed,1,0,131893.24219620938,768.8194713398306,33165.88038674297,16,platinum,25,46.816341349503176,15.0,14176.84848097918,4,5.0,0,8,2207.11
49505975,67,female,married,,midwest,self-employed,0,0,36743.21336477642,656.8620231728863,8768.722693885557,13,standard,11,10.5514442597341,6.0,4565.167803797065,1,5.0,1,8,943.95
37806828,60,female,married,bachelors,northeast,self-employed,0,0,80873.5776740863,722.5014604989034,19372.08702785023,12,gold,10,23.467050080133152,16.0,8767.804874296897,6,2.0,0,8,1414.91
17923683,62,male,married,bachelors,northeast,self-employed,0,1,56423.78946971779,731.5823971000792,14402.607121585424,14,gold,11,40.97864794707979,2.0,7094.964977456834,6,3.0,1,8,2332.88
23988519,45,female,married,bachelors,west,unemployed,1,1,83076.78280715096,674.3685942375821,19123.23524790523,11,standard,21,63.258920357276594,6.0,9256.777485654013,3,3.0,2,8,2229.09
50507272,34,male,married,bachelors,midwest,employed,0,0,13886.003726164132,690.0018525434417,2855.251231573612,14,standard,7,14.83259333500505,5.0,2272.8035946959767,2,1.0,2,8,1407.56
63202355,22,male,single,bachelors,west,unemployed,0,0,95377.76388952386,787.0374362668579,26699.884793199584,8,platinum,8,35.17098757234965,10.0,10491.10722523109,4,1.0,0,8,1022.92
53063565,64,male,married,bachelors,midwest,self-employed,1,1,52890.73437250095,662.8037697511721,13084.034452373477,18,standard,7,44.17651499388228,4.0,6311.87590869257,1,1.0,1,8,1599.78
46048280,56,male,married,bachelors,west,unemployed,1,1,14050.258160270629,673.8546868964769,3095.909402532188,18,standard,3,41.25540942962274,7.0,2559.469547551441,3,2.0,0,8,930.9
40334463,28,female,married,bachelors,south,unemployed,0,1,167078.77803985387,717.466053936809,39278.49206079847,1,platinum,19,20.46583211586733,11.0,17713.588131355165,7,,2,8,2476.56
89432077,32,female,single,graduate,midwest,unemployed,1,1,77045.6905397223,713.7119033300911,17074.057361594452,16,gold,8,23.45968189106313,7.0,8452.395584293788,4,5.0,2,8,2044.06
60406061,74,female,married,high school,south,unemployed,1,1,26717.007782530043,653.964533026339,5606.194127932195,17,standard,10,17.5351078225751,3.0,3284.579729006387,2,4.0,2,8,1449.82
60890989,57,male,married,graduate,west,self-employed,1,1,53243.10138716995,695.0323199505741,13296.965982080706,13,standard,13,15.617926697347546,10.0,6024.662489963153,4,3.0,2,8,2018.07
60296527,59,female,married,bachelors,south,employed,0,1,26268.29179109457,706.3858318624058,5542.295096277092,0,standard,8,25.12478818956408,,3703.669647526051,0,2.0,2,8,1290.58
22805909,20,male,single,bachelors,northeast,unemployed,0,0,30832.732985095143,745.8981177796414,7162.246540254637,13,gold,4,79.53888868058796,3.0,4009.079621296077,3,1.0,0,8,1327.05
78767350,49,male,married,graduate,south,student,1,0,115583.80523602365,690.7339994590948,24470.82527385125,8,gold,18,17.537237132809366,13.0,13255.245422261523,8,7.0,1,8,1701.52
49675645,33,female,married,high school,northeast,employed,0,1,85984.52178788971,722.675598225638,23608.36283021023,16,gold,12,42.811802180918285,8.0,9661.954176226322,4,3.0,2,8,1858.71
21920811,33,male,married,,northeast,unemployed,0,0,77601.39636407912,751.1326973175132,21121.9130502469,1,gold,10,12.611017462719849,14.0,8374.413537501361,4,7.0,4,8,2041.96
28413122,52,female,married,,northeast,unemployed,1,0,14502.523159740296,641.283113025215,3505.5240394933417,17,standard,7,23.79066314605776,9.0,2044.765207984218,0,3.0,0,8,1774.45
91755284,47,female,married,bachelors,northeast,unemployed,1,1,11552.90140181024,646.1111600944583,1991.670433027395,13,standard,3,34.69227833183099,4.0,2416.2805054740325,1,1.0,1,8,1805.97
31820023,22,male,single,graduate,northeast,self-employed,0,1,16873.417441480855,632.3422094628285,3359.047265891609,2,standard,6,55.37520516244543,5.0,3215.5975333080214,2,2.0,2,8,992.64
46260812,53,male,married,high school,south,self-employed,1,1,26049.645182369622,635.445208281584,5512.46549853121,6,standard,5,27.19862340398473,8.0,3447.178253631198,1,2.0,2,8,1201.41
53302738,33,male,married,graduate,west,self-employed,0,0,66469.3608805423,700.8089744063928,18349.522936980768,2,standard,14,41.68270883938382,8.0,8262.809100866662,1,6.0,3,8,2040.89
75337294,54,female,married,bachelors,south,employed,0,1,79703.14028834751,653.4799785797472,19538.74874509028,6,standard,9,10.456562009993164,7.0,9455.972034760516,6,9.0,3,8,1691.31
75363394,57,female,married,bachelors,south,unemployed,0,0,64143.50907835374,752.0874883563004,15203.83900918199,7,gold,9,21.290861841509752,13.0,6834.956601539783,5,2.0,2,8,1421.41
71775670,53,female,married,bachelors,northeast,student,1,1,18149.96807478092,760.7762622461133,4123.145268015169,16,gold,4,54.74714510078564,5.0,2648.65639725393,1,1.0,0,8,1424.4
71834534,67,male,married,bachelors,midwest,unemployed,0,1,140575.70292888954,658.2940013567512,31947.900758409964,19,gold,22,43.57946355538229,15.0,15468.28953705786,3,5.0,1,8,1882.49
48098120,50,female,married,high school,midwest,self-employed,1,1,27173.03905663032,670.900970754213,6672.277529472567,15,standard,8,25.7356051348974,6.0,3679.7171449622138,1,0.0,1,8,1367.6
25682313,49,female,married,bachelors,midwest,student,0,0,59114.03736244082,723.6062034874091,14599.378191031896,19,gold,6,23.98635393728748,5.0,6891.71337835337,3,3.0,0,8,1732.37
98551060,49,female,married,bachelors,west,student,1,1,90433.83693885176,670.3618167519171,18360.734229631755,7,standard,14,25.53133197709732,9.0,9923.26361751843,2,2.0,0,8,1400.54
19404494,44,female,married,graduate,south,self-employed,0,0,44544.78076544211,654.2247825340612,8222.184741980276,3,standard,14,13.15449274008768,10.0,5666.682391362159,2,3.0,2,8,1501.83
27194691,46,male,married,bachelors,west,employed,0,0,133807.3244760195,754.9611715320365,33893.76503648578,12,platinum,20,14.15094348270105,19.0,14227.975367945684,2,4.0,4,8,2641.37
25747490,62,female,married,high school,midwest,employed,1,0,82185.55860207205,706.0200159744395,16830.235671713144,1,gold,15,25.62508711113623,14.0,8792.33574847712,3,4.0,0,8,1714.27
82910996,39,female,married,high school,south,self-employed,1,0,44379.60909009419,834.7860371277513,12631.05768213638,11,platinum,8,74.09639642449366,10.0,5537.985040228172,2,3.0,2,8,1886.77
29435065,36,female,married,high school,northeast,self-employed,1,0,14191.05693328324,792.5436288868573,4200.752404759932,17,gold,7,38.44237078735437,3.0,2098.5137287334965,0,2.0,1,8,1845.32
75304267,38,female,married,bachelors,midwest,employed,0,0,37807.36936231992,718.3034184428607,7781.467486415956,2,standard,6,42.68208269707456,6.0,5005.184327952205,1,2.0,0,8,685.92
90632016,70,female,married,bachelors,midwest,unemployed,0,1,129880.5074079113,850.0,34802.48523454048,18,platinum,21,26.86762861340678,17.0,13729.302198942409,5,10.0,2,8,2398.5
31229045,55,male,married,high school,west,self-employed,0,1,32869.36973311288,662.0575926220812,7458.154096699208,7,standard,6,46.745391720540205,3.0,4136.188815861257,2,3.0,1,8,1187.29
84954423,74,female,married,,midwest,unemployed,0,1,100388.77246637682,720.0108505489917,23655.426277378672,5,gold,19,27.54982902124212,13.0,10987.819767546398,4,5.0,1,8,1315.84
76356042,49,female,married,bachelors,northeast,student,1,1,41468.56645224231,731.2910617751423,11615.184289459656,5,standard,4,42.59073851645631,8.0,5217.110029374832,1,3.0,0,8,1081.6
33601618,68,female,married,bachelors,northeast,student,0,1,43507.773117203214,641.2252294942617,8511.99436033052,14,standard,10,90.75528881677384,11.0,5335.204837506002,1,2.0,0,8,1492.85
68252445,73,male,married,high school,northeast,unemployed,0,1,38352.87522168506,746.3342957967901,8245.038461673086,2,gold,8,36.85148077229216,5.0,4896.378581255685,2,1.0,1,8,1216.7
99785872,48,female,married,bachelors,northeast,employed,1,1,24500.630656912974,824.0615820395248,6191.928096708926,17,platinum,5,56.8783405173656,4.0,3332.4318545971505,2,3.0,1,8,1489.26
26944886,22,male,single,bachelors,west,employed,1,1,28919.19300689764,685.440901364151,6687.036377430831,0,standard,9,32.88494358863065,10.0,3970.330701938656,1,7.0,0,8,815.95
90035720,78,male,married,bachelors,south,employed,0,0,59522.54134103732,714.7603784880313,11980.765434828916,19,gold,11,20.679665767421717,6.0,6995.220121195017,3,2.0,1,8,1302.63
80844303,51,female,married,bachelors,northeast,unemployed,1,1,58534.000969529,646.6271426105604,13743.02544772237,10,standard,5,30.544373301503853,6.0,7228.645803003889,4,5.0,1,8,1448.6
97168641,36,female,married,high school,west,self-employed,0,0,17911.02397019074,783.400231954945,4275.878768738191,14,gold,6,77.49987539258962,9.0,2808.8907093289945,0,3.0,3,8,2509.33
71478302,39,male,married,bachelors,south,self-employed,0,1,65801.06614716152,657.19874762744,14087.14611330272,12,standard,9,27.76889025622022,11.0,7677.076084822972,4,5.0,3,8,1452.53
16928221,34,female,married,bachelors,west,employed,1,1,19433.366578741872,679.9903114542235,4049.205367777885,1,standard,10,26.71870301141688,,2555.0291765770808,4,3.0,0,8,1417.26
50737281,38,male,married,graduate,south,self-employed,0,1,63039.5070444139,648.5570307635398,11067.583246069356,15,standard,11,13.39585609569082,6.0,7398.058438928949,6,2.0,3,8,1902.89
82998173,35,male,married,bachelors,midwest,student,1,1,91461.34713075354,707.1560425473637,22856.06940044034,7,gold,20,19.88961427239145,12.0,10090.681393136,3,1.0,0,8,1454.57
70952204,64,female,married,high school,northeast,unemployed,1,0,121966.21825249438,679.2478057442764,25901.91558394765,12,gold,22,44.25155223209095,21.0,13339.59680052075,7,0.0,3,8,2651.85
52337811,23,male,married,bachelors,south,unemployed,1,1,118905.21761694556,683.3444796446785,24266.94667904125,15,gold,12,39.47203934256488,8.0,12899.83775441022,0,3.0,0,8,1683.33
37042232,33,male,single,bachelors,west,self-employed,0,1,27956.07451560131,650.9201844421569,5671.016552558109,3,standard,8,25.25050812939949,5.0,3472.910148930961,2,3.0,0,8,831.87
61159335,22,male,single,bachelors,northeast,unemployed,0,1,63290.25404098222,673.6763033812441,15259.254720034014,4,standard,13,66.41676163698143,12.0,7746.125594514995,4,2.0,0,8,848.41
75047545,71,female,married,bachelors,south,unemployed,1,1,44505.222619470806,739.9576676294145,9927.24705248758,5,gold,14,30.648224086785724,5.0,5490.690640650328,3,1.0,1,8,1445.29
